"sub_campaign_code","revenue","call_timestamp","calling_source"
ARWS,"","2024-07-01 10:05:55","855-694-6040"
ARWS,"","2024-07-01 10:00:39","855-624-4741"
ARWS,"","2024-07-01 08:45:35","855-527-0784"
ARWS,"","2024-07-01 08:27:21","866-953-4606"
ARWS,"","2024-07-01 08:07:27","855-626-6174"
ARWS,"","2024-07-01 00:58:01","855-709-5898"
ARWS,"","2024-07-01 09:04:08","855-691-0729"
ARWS,"","2024-07-01 08:08:22","855-694-6040"
ARWS,"","2024-07-01 21:31:30","855-729-6217"
ARWS,"","2024-07-01 20:12:06","855-642-0903"
ARWS,"","2024-07-01 20:32:10","855-902-4307"
ARWS,"","2024-07-01 20:04:57","866-953-4606"
ARWS,"","2024-07-01 19:56:30","855-691-2813"
ARWS,"","2024-07-01 19:28:31","855-694-6040"
ARWS,"","2024-07-01 18:52:12","855-626-6174"
ARWS,"","2024-07-01 19:52:09","866-953-4606"
ARWS,"","2024-07-01 19:01:12","855-626-6174"
ARWS,"","2024-07-01 19:57:50","855-305-4781"
ARWS,"","2024-07-01 20:04:57","855-619-4521"
ARWS,"","2024-07-01 21:15:23","855-626-6174"
ARWS,"","2024-07-01 23:13:32","855-642-0903"
ARWS,"","2024-07-01 19:32:20","855-317-0446"
ARWS,"","2024-07-01 19:13:00","866-953-4606"
ARWS,"","2024-07-01 22:17:18","855-521-1254"
ARWS,"","2024-07-01 21:31:33","855-521-1254"
ARWS,"","2024-07-01 21:43:25","866-953-4606"
ARWS,"","2024-07-01 20:04:23","855-619-4521"
ARWS,"","2024-07-01 19:17:23","855-641-7527"
ARWS,"","2024-07-01 19:01:19","855-626-6174"
ARWS,"","2024-07-01 18:35:39","855-305-4781"
ARWS,"","2024-07-01 17:41:57","855-642-0903"
ARWS,"","2024-07-01 17:39:14","855-642-0903"
ARWS,"","2024-07-01 17:44:00","855-694-6040"
ARWS,"","2024-07-01 17:50:31","855-944-3451"
ARWS,"","2024-07-01 18:36:29","855-642-0903"
ARWS,"","2024-07-01 18:11:05","855-642-2548"
ARWS,"","2024-07-01 18:10:55","855-626-6174"
ARWS,"","2024-07-01 17:45:41","855-619-5274"
ARWS,"","2024-07-01 17:13:05","855-317-0446"
ARWS,"","2024-07-01 18:14:49","855-304-2896"
ARWS,"","2024-07-01 17:35:36","855-624-4741"
ARWS,"","2024-07-01 17:39:30","855-619-4521"
ARWT,"","2024-07-01 08:24:48","800-918-1844"
ARWT,"","2024-07-01 09:08:25","800-251-7802"
ARWT,"","2024-07-01 09:58:37","800-352-2132"
ARWT,"","2024-07-01 09:50:31","800-291-7393"
ARWT,"","2024-07-01 11:04:45","800-756-3409"
ARWT,"","2024-07-01 09:47:38","800-303-4415"
ARWT,"","2024-07-01 09:47:21","800-303-4415"
ARWT,"","2024-07-01 09:46:32","800-303-4415"
ARWT,"","2024-07-01 09:45:59","800-303-4415"
ARWT,"","2024-07-01 10:00:27","800-352-2132"
ARWT,"","2024-07-01 09:19:57","800-931-8129"
ARWT,"","2024-07-01 11:01:28","800-336-3676"
ARWT,"","2024-07-01 09:59:03","800-352-2132"
ARWT,"","2024-07-01 08:19:18","800-918-1844"
ARWT,"","2024-07-01 11:35:24","800-518-6237"
ARWT,"","2024-07-01 11:57:56","800-864-6012"
ARWT,"","2024-07-01 11:50:55","800-756-3409"
ARWT,"","2024-07-01 10:58:37","800-864-6012"
ARWT,"","2024-07-01 10:52:32","800-337-5259"
ARWT,"","2024-07-01 12:12:15","800-756-3409"
ARWT,"","2024-07-01 09:50:46","800-291-7393"
ARWT,"","2024-07-01 09:50:34","800-291-7393"
ARWT,"","2024-07-01 09:47:19","800-303-4415"
ARWT,"","2024-07-01 09:46:21","800-303-4415"
ARWT,"","2024-07-01 09:59:46","800-352-2132"
ARWT,"","2024-07-01 10:05:29","800-352-2132"
ARWT,"","2024-07-01 11:33:46","800-352-2132"
ARWT,"","2024-07-01 11:07:50","800-756-3409"
ARWT,"","2024-07-01 11:56:44","800-286-7199"
ARWT,"","2024-07-01 11:49:42","800-646-2614"
ARWT,"","2024-07-01 11:44:12","800-341-2266"
ARWT,"","2024-07-01 10:04:43","800-779-3928"
ARWT,"","2024-07-01 11:58:10","800-864-6012"
ARWT,"","2024-07-01 13:37:41","800-931-8129"
ARWT,"","2024-07-01 13:30:17","800-591-1707"
ARWT,"","2024-07-01 14:27:08","800-781-1823"
ARWT,"","2024-07-01 14:45:01","800-322-5503"
ARWT,"","2024-07-01 10:25:15","800-303-4415"
ARWT,"","2024-07-01 12:49:45","855-691-4853"
ARWT,"","2024-07-01 10:40:46","800-352-2132"
ARWT,"","2024-07-01 11:26:06","800-918-1844"
ARWT,"","2024-07-01 11:53:03","800-336-3676"
ARWT,"","2024-07-01 12:08:55","800-246-0903"
ARWT,"","2024-07-01 10:05:48","800-352-2132"
ARWT,"","2024-07-01 09:58:27","800-352-2132"
ARWT,"","2024-07-01 09:48:32","800-303-4415"
ARWT,"","2024-07-01 09:47:41","800-303-4415"
ARWT,"","2024-07-01 09:47:08","800-303-4415"
ARWT,"","2024-07-01 09:46:37","800-303-4415"
ARWT,"","2024-07-01 09:43:08","800-253-6317"
ARWT,"","2024-07-01 10:02:57","855-928-4020"
ARWT,"","2024-07-01 09:46:04","800-352-2132"
ARWT,"","2024-07-01 11:57:20","800-864-6012"
ARWT,"","2024-07-01 08:40:38","800-322-5503"
ARWT,"","2024-07-01 11:06:27","800-756-3409"
ARWT,"","2024-07-01 11:25:49","800-827-2717"
ARWT,"","2024-07-01 11:51:30","800-756-3409"
ARWT,"","2024-07-01 11:39:12","800-918-1844"
ARWT,"","2024-07-01 11:31:30","800-646-2614"
ARWT,"","2024-07-01 08:52:48","800-511-5804"
ARWT,"","2024-07-01 18:18:48","800-253-1237"
ARWT,"","2024-07-01 18:18:12","800-253-1237"
ARWT,"","2024-07-01 17:50:40","800-875-2506"
ARWT,"","2024-07-01 13:10:49","800-646-2614"
ARWT,"","2024-07-01 13:27:20","800-781-1823"
ARWT,"","2024-07-01 13:37:52","800-931-8129"
ARWT,"","2024-07-01 13:51:59","800-336-3676"
ARWT,"","2024-07-01 13:50:52","800-781-1823"
ARWT,"","2024-07-01 14:15:30","800-665-6731"
ARWT,"","2024-07-01 12:33:58","800-756-3409"
ARWT,"","2024-07-01 15:39:39","800-864-6012"
ARWT,"","2024-07-01 15:33:07","800-303-4415"
ARWT,"","2024-07-01 15:00:56","800-253-6317"
ARWT,"","2024-07-01 14:12:58","800-337-5259"
ARWT,"","2024-07-01 13:58:53","800-918-1282"
ARWT,"","2024-07-01 13:54:02","800-303-4415"
ARWT,"","2024-07-01 13:00:23","800-918-1282"
ARWT,"","2024-07-01 15:20:00","800-756-3409"
ARWT,"","2024-07-01 15:23:28","800-780-8459"
ARWT,"","2024-07-01 15:13:10","800-864-6012"
ARWT,"","2024-07-01 15:10:21","800-781-1348"
ARWT,"","2024-07-01 14:06:35","800-918-1282"
ARWT,"","2024-07-01 13:59:14","800-918-1282"
ARWT,"","2024-07-01 13:46:16","800-303-4415"
ARWT,"","2024-07-01 15:40:48","800-864-6012"
ARWT,"","2024-07-01 15:40:21","800-864-6012"
ARWT,"","2024-07-01 15:08:40","800-341-2266"
ARWT,"","2024-07-01 12:24:14","800-253-6317"
ARWT,"","2024-07-01 15:14:23","800-676-8296"
ARWT,"","2024-07-01 15:12:53","800-864-6012"
ARWT,"","2024-07-01 15:12:09","800-864-6012"
ARWT,"","2024-07-01 17:28:45","800-665-7947"
ARWT,"","2024-07-01 17:50:49","800-875-2506"
ARWT,"","2024-07-01 17:30:21","855-729-6536"
ARWT,"","2024-07-01 19:09:52","800-918-1604"
ARWT,"","2024-07-01 19:09:00","800-918-1604"
ARWT,"","2024-07-01 18:14:44","800-352-2017"
ARWT,"","2024-07-01 18:23:38","800-253-1237"
ARWT,"","2024-07-01 19:59:56","800-336-3676"
ARWT,"","2024-07-01 19:17:00","800-918-1604"
ARWT,"","2024-07-01 19:09:31","800-918-1604"
ARWT,"","2024-07-01 20:58:12","800-910-7098"
ARWT,"","2024-07-01 19:16:08","800-352-2017"
ARWT,"","2024-07-01 20:00:36","800-336-3676"
ARWT,"","2024-07-01 19:10:27","800-918-1604"
ARWT,"","2024-07-01 19:09:47","800-918-1604"
ARWT,"","2024-07-01 19:09:19","800-918-1604"
ARWT,"","2024-07-01 18:50:12","800-918-1282"
ARWT,"","2024-07-01 16:34:55","800-779-3913"
ARWT,"","2024-07-01 19:35:25","800-918-1604"
ARWT,"","2024-07-01 19:31:53","800-918-1604"
ARWT,"","2024-07-01 22:15:15","800-577-3081"
ARWT,"","2024-07-01 16:21:17","800-918-1282"
ARWT,"","2024-07-01 16:19:18","800-918-1282"
ARWT,"","2024-07-01 20:47:00","800-336-3676"
ASMA,"0.0000","2024-07-01 14:05:10","800-817-9236"
ASMA,"0.0000","2024-07-01 14:02:39","800-811-5082"
ASMA,"0.0000","2024-07-01 14:09:41","800-799-6476"
ASMA,"0.0000","2024-07-01 17:29:41","800-981-4963"
ASMA,"0.0000","2024-07-01 16:30:06","800-726-8657"
ASMA,"0.0000","2024-07-01 16:50:53","800-647-3893"
ASMA,"0.0000","2024-07-01 13:56:48","800-990-4770"
BLRA,"","2024-07-01 01:35:09","808-808-9225"
BLRA,"","2024-07-01 16:11:45","808-808-4296"
CCTV,"","2024-07-01 17:02:01","800-973-5043"
CCTV,"","2024-07-01 17:06:29","800-973-5043"
CCTV,"","2024-07-01 17:06:10","800-973-5043"
CCTV,"","2024-07-01 17:03:14","800-973-5043"
CCTV,"","2024-07-01 17:07:46","800-973-5043"
CCTV,"","2024-07-01 17:11:15","800-973-5043"
CLLR,"","2024-07-01 08:53:29","800-792-1514"
CLLR,"","2024-07-01 23:10:06","800-792-1514"
CLLT,"","2024-07-01 09:59:43","800-718-0922"
CLLT,"","2024-07-01 08:39:23","800-896-4336"
CLLT,"","2024-07-01 12:49:09","800-404-5917"
CLLT,"","2024-07-01 15:37:45","800-473-0427"
CLPI,"","2024-07-01 09:20:23","800-706-1502"
CLRN,"","2024-07-01 03:03:31","800-306-0536"
CLRN,"","2024-07-01 08:55:53","800-428-0662"
CLRN,"","2024-07-01 03:50:43","800-396-6129"
CLRN,"","2024-07-01 16:46:36","800-428-0662"
CLRN,"","2024-07-01 22:46:02","800-913-8023"
CLRN,"","2024-07-01 17:08:01","800-913-8023"
CLTN,"","2024-07-01 16:24:35","800-712-4807"
CLTN,"","2024-07-01 16:23:44","800-712-4807"
CLTN,"","2024-07-01 12:00:48","800-690-4914"
ENAC,"","2024-07-01 08:43:31","800-630-0361"
ENAC,"","2024-07-01 14:21:14","800-675-5372"
ENAC,"","2024-07-01 09:43:34","800-675-5372"
ENAC,"","2024-07-01 16:43:37","800-726-9906"
ENAC,"","2024-07-01 16:12:41","800-675-5372"
ENAC,"","2024-07-01 17:40:23","800-606-4912"
ENAC,"","2024-07-01 17:34:05","800-675-5372"
FINX,"65.0000","2024-07-01 17:39:32","833-299-9311"
FINX,"63.0000","2024-07-01 17:43:08","800-616-6071"
FINX,"52.0000","2024-07-01 17:26:29","800-589-1598"
FINX,"","2024-07-01 17:48:00","800-832-8451"
FINX,"","2024-07-01 17:48:07","800-496-1809"
FINX,"52.0000","2024-07-01 17:20:45","800-299-3630"
FINX,"52.0000","2024-07-01 17:32:45","800-958-3893"
FINX,"","2024-07-01 17:37:31","800-772-5024"
FINX,"63.0000","2024-07-01 16:57:28","800-772-5024"
FINX,"63.0000","2024-07-01 16:46:09","800-431-6986"
FINX,"52.0000","2024-07-01 17:36:59","800-501-4197"
FINX,"","2024-07-01 17:41:22","800-616-6071"
FINX,"","2024-07-01 17:40:37","800-616-6071"
FINX,"63.0000","2024-07-01 17:36:36","800-501-4197"
FINX,"","2024-07-01 17:41:44","800-616-6071"
FINX,"65.0000","2024-07-01 17:41:15","800-616-6071"
FINX,"","2024-07-01 17:42:34","800-616-6071"
FINX,"65.0000","2024-07-01 17:41:27","800-616-6071"
FINX,"52.0000","2024-07-01 17:55:43","800-690-5752"
FINX,"","2024-07-01 17:59:11","800-249-0426"
FINX,"","2024-07-01 17:59:35","800-249-0426"
FINX,"","2024-07-01 17:59:45","800-690-5752"
FINX,"63.0000","2024-07-01 17:49:17","800-832-8451"
FINX,"","2024-07-01 17:50:06","800-832-8451"
FINX,"","2024-07-01 17:50:29","800-832-8451"
FINX,"63.0000","2024-07-01 17:48:34","800-496-1809"
FINX,"63.0000","2024-07-01 17:49:26","800-832-8451"
FINX,"45.0000","2024-07-01 17:41:54","800-229-6410"
FINX,"","2024-07-01 17:51:03","800-806-5583"
FINX,"","2024-07-01 17:51:23","800-806-5583"
FINX,"63.0000","2024-07-01 17:41:02","800-616-6071"
FINX,"52.0000","2024-07-01 16:40:25","800-726-9756"
FINX,"","2024-07-01 17:08:12","800-619-7962"
FINX,"","2024-07-01 16:59:24","800-939-5149"
FINX,"","2024-07-01 16:59:39","800-772-5024"
FINX,"63.0000","2024-07-01 16:42:26","800-616-6071"
FINX,"45.0000","2024-07-01 16:57:54","800-772-5024"
FINX,"65.0000","2024-07-01 16:58:59","800-772-5024"
FINX,"","2024-07-01 17:01:56","800-404-1732"
FINX,"","2024-07-01 17:02:46","800-772-5024"
FINX,"63.0000","2024-07-01 16:57:25","800-772-5024"
FINX,"","2024-07-01 16:55:45","800-715-2935"
FINX,"","2024-07-01 16:58:18","800-772-5024"
FINX,"","2024-07-01 17:25:07","800-958-3893"
FINX,"52.0000","2024-07-01 17:26:15","800-589-1598"
FINX,"63.0000","2024-07-01 17:08:38","800-619-7962"
FINX,"65.0000","2024-07-01 17:14:17","800-859-4205"
FINX,"60.0000","2024-07-01 17:01:26","800-772-5024"
FINX,"","2024-07-01 17:35:49","800-501-4197"
FINX,"52.0000","2024-07-01 17:24:46","800-958-3893"
FINX,"52.0000","2024-07-01 17:31:19","800-989-4378"
FINX,"","2024-07-01 17:33:45","800-404-1732"
FINX,"","2024-07-01 17:24:53","800-589-1598"
FINX,"52.0000","2024-07-01 17:20:08","800-299-3630"
FINX,"","2024-07-01 17:25:50","800-589-1598"
FINX,"","2024-07-01 18:22:28","800-806-5583"
FINX,"65.0000","2024-07-01 18:11:18","800-481-5648"
FINX,"","2024-07-01 18:10:56","800-772-5024"
FINX,"","2024-07-01 18:11:44","800-481-5648"
FINX,"65.0000","2024-07-01 18:14:55","800-481-5648"
FINX,"","2024-07-01 18:16:22","800-944-5068"
FINX,"42.0000","2024-07-01 18:33:15","800-799-5768"
FINX,"63.0000","2024-07-01 16:15:28","800-989-4378"
FINX,"","2024-07-01 16:20:19","800-715-2935"
FINX,"65.0000","2024-07-01 16:47:06","800-781-1624"
FINX,"","2024-07-01 17:07:56","800-619-7962"
FINX,"45.0000","2024-07-01 15:56:18","800-966-5176"
FINX,"","2024-07-01 17:01:16","800-404-1732"
FINX,"45.0000","2024-07-01 16:58:21","800-772-5024"
FINX,"60.0000","2024-07-01 16:54:05","800-616-6071"
FINX,"","2024-07-01 16:44:10","800-989-4378"
FINX,"63.0000","2024-07-01 16:16:08","800-989-4378"
FINX,"63.0000","2024-07-01 16:46:18","800-616-6071"
FINX,"","2024-07-01 16:57:01","800-714-8043"
FINX,"60.0000","2024-07-01 16:27:49","800-676-0955"
FINX,"45.0000","2024-07-01 16:49:50","800-881-8953"
FINX,"63.0000","2024-07-01 16:55:05","800-689-4956"
FINX,"","2024-07-01 16:58:46","800-772-5024"
FINX,"","2024-07-01 16:41:27","800-726-9756"
FINX,"52.0000","2024-07-01 16:36:40","800-410-2249"
FINX,"","2024-07-01 16:42:13","800-616-6071"
FINX,"","2024-07-01 16:42:14","800-616-6071"
FINX,"","2024-07-01 16:42:32","800-616-6071"
FINX,"63.0000","2024-07-01 16:41:40","800-726-9756"
FINX,"","2024-07-01 16:42:44","800-616-6071"
FINX,"","2024-07-01 16:43:04","800-616-6071"
FINX,"","2024-07-01 16:43:18","800-989-4378"
FINX,"63.0000","2024-07-01 16:42:26","800-616-6071"
FINX,"","2024-07-01 16:25:54","800-431-3248"
FINX,"","2024-07-01 16:27:16","800-431-3248"
FINX,"","2024-07-01 16:27:32","800-481-5648"
FINX,"58.0000","2024-07-01 15:42:20","800-870-4964"
FINX,"52.0000","2024-07-01 16:57:43","800-772-5024"
FINX,"","2024-07-01 16:58:02","800-772-5024"
FINX,"58.0000","2024-07-01 16:26:31","800-431-3248"
FINX,"45.0000","2024-07-01 16:51:09","800-690-5752"
FINX,"60.0000","2024-07-01 16:50:48","800-715-2935"
FINX,"58.0000","2024-07-01 16:44:03","800-616-6071"
FINX,"","2024-07-01 16:45:44","800-781-1624"
FINX,"","2024-07-01 16:46:01","800-781-1624"
FINX,"","2024-07-01 16:45:33","800-616-6071"
FINX,"45.0000","2024-07-01 16:39:26","800-676-0955"
FINX,"","2024-07-01 16:47:50","800-537-0283"
FINX,"","2024-07-01 16:48:39","800-229-6410"
FINX,"","2024-07-01 16:26:18","800-431-3248"
FINX,"","2024-07-01 16:26:55","800-715-2935"
FINX,"52.0000","2024-07-01 15:48:44","800-589-1598"
FINX,"","2024-07-01 16:29:33","800-676-0955"
FINX,"","2024-07-01 16:19:53","800-715-2935"
FINX,"58.0000","2024-07-01 16:20:56","800-715-2935"
FINX,"50.0000","2024-07-01 16:21:40","800-410-2249"
FINX,"58.0000","2024-07-01 16:27:23","800-431-3248"
FINX,"","2024-07-01 16:36:19","800-881-8953"
FINX,"63.0000","2024-07-01 16:40:35","800-431-3248"
FINX,"","2024-07-01 16:41:34","800-726-9756"
FINX,"","2024-07-01 16:41:58","800-760-2832"
FINX,"","2024-07-01 16:42:18","800-616-6071"
FINX,"58.0000","2024-07-01 16:20:38","800-781-1624"
FINX,"","2024-07-01 16:42:27","800-760-2832"
FINX,"63.0000","2024-07-01 16:46:33","800-589-1598"
FINX,"65.0000","2024-07-01 16:42:49","800-616-6071"
FINX,"52.0000","2024-07-01 16:08:00","800-516-5350"
FINX,"63.0000","2024-07-01 15:46:00","800-619-7137"
FINX,"50.0000","2024-07-01 15:56:21","800-966-5176"
FINX,"45.0000","2024-07-01 15:50:33","800-870-4964"
FINX,"50.0000","2024-07-01 15:42:52","800-589-1598"
FINX,"","2024-07-01 15:56:21","800-966-5176"
FINX,"52.0000","2024-07-01 15:55:43","800-966-5176"
FINX,"","2024-07-01 15:56:28","800-966-5176"
FINX,"52.0000","2024-07-01 15:55:15","800-966-5176"
FINX,"52.0000","2024-07-01 15:35:49","800-298-0616"
FINX,"50.0000","2024-07-01 15:55:30","800-733-8804"
FINX,"50.0000","2024-07-01 16:20:07","800-715-2935"
FINX,"63.0000","2024-07-01 16:20:32","800-410-2249"
FINX,"52.0000","2024-07-01 16:10:50","800-870-4964"
FINX,"45.0000","2024-07-01 16:42:52","800-726-9756"
FINX,"63.0000","2024-07-01 15:46:39","800-589-1598"
FINX,"","2024-07-01 17:18:08","800-229-6410"
FINX,"52.0000","2024-07-01 16:44:05","800-616-6071"
FINX,"50.0000","2024-07-01 15:56:41","800-966-5176"
FINX,"","2024-07-01 16:58:26","800-772-5024"
FINX,"52.0000","2024-07-01 16:57:59","800-772-5024"
FINX,"52.0000","2024-07-01 16:46:13","800-781-1624"
FINX,"50.0000","2024-07-01 15:55:48","800-966-5176"
FINX,"","2024-07-01 16:29:42","800-431-3248"
FINX,"63.0000","2024-07-01 16:27:20","800-431-3248"
FINX,"","2024-07-01 16:41:27","800-639-5065"
FINX,"","2024-07-01 16:42:13","800-616-6071"
FINX,"52.0000","2024-07-01 16:42:16","800-616-6071"
FINX,"","2024-07-01 16:42:38","800-616-6071"
FINX,"","2024-07-01 16:42:58","800-616-6071"
FINX,"63.0000","2024-07-01 16:42:47","800-616-6071"
FINX,"","2024-07-01 16:44:30","800-616-6071"
FINX,"45.0000","2024-07-01 16:31:24","800-881-8953"
FINX,"","2024-07-01 16:39:27","800-431-3248"
FINX,"","2024-07-01 16:49:57","800-616-6071"
FINX,"45.0000","2024-07-01 16:51:16","800-881-8953"
FINX,"63.0000","2024-07-01 16:36:56","800-718-5259"
FINX,"63.0000","2024-07-01 16:49:44","800-726-9756"
FINX,"63.0000","2024-07-01 16:52:50","800-690-5752"
FINX,"","2024-07-01 16:54:42","800-803-8649"
FINX,"","2024-07-01 16:48:40","800-616-6071"
FINX,"65.0000","2024-07-01 16:49:56","800-616-6071"
FINX,"","2024-07-01 16:54:57","800-689-4956"
FINX,"63.0000","2024-07-01 16:43:44","800-989-4378"
FINX,"","2024-07-01 17:07:35","800-939-5149"
FINX,"63.0000","2024-07-01 17:09:02","800-619-7962"
FINX,"","2024-07-01 17:10:58","800-870-4964"
FINX,"","2024-07-01 16:16:10","800-509-4913"
FINX,"65.0000","2024-07-01 15:49:31","800-871-3899"
FINX,"65.0000","2024-07-01 15:56:48","800-410-2249"
FINX,"65.0000","2024-07-01 16:42:37","800-616-6071"
FINX,"52.0000","2024-07-01 16:11:16","800-229-6410"
FINX,"","2024-07-01 16:20:17","800-781-1624"
FINX,"","2024-07-01 16:20:41","800-715-2935"
FINX,"42.0000","2024-07-01 16:37:46","800-634-0387"
FINX,"","2024-07-01 16:34:42","800-208-0736"
FINX,"52.0000","2024-07-01 16:30:03","800-410-2249"
FINX,"63.0000","2024-07-01 16:43:50","800-616-6071"
FINX,"58.0000","2024-07-01 16:44:54","800-616-6071"
FINX,"60.0000","2024-07-01 16:33:09","800-410-2249"
FINX,"63.0000","2024-07-01 16:44:50","800-616-6071"
FINX,"45.0000","2024-07-01 16:41:34","800-726-9756"
FINX,"","2024-07-01 16:50:06","800-881-8953"
FINX,"","2024-07-01 16:51:04","800-616-6071"
FINX,"","2024-07-01 16:52:37","800-726-9756"
FINX,"","2024-07-01 16:54:29","800-690-5752"
FINX,"52.0000","2024-07-01 16:24:45","800-721-5760"
FINX,"","2024-07-01 16:42:14","800-760-2832"
FINX,"","2024-07-01 16:42:37","800-616-6071"
FINX,"52.0000","2024-07-01 16:42:44","800-616-6071"
FINX,"","2024-07-01 16:43:15","800-616-6071"
FINX,"63.0000","2024-07-01 16:41:19","800-726-9756"
FINX,"","2024-07-01 16:26:27","800-643-9860"
FINX,"63.0000","2024-07-01 16:26:03","800-431-3248"
FINX,"52.0000","2024-07-01 15:57:40","800-966-5176"
FINX,"","2024-07-01 16:28:56","800-676-0955"
FINX,"63.0000","2024-07-01 15:36:48","800-298-0616"
FINX,"52.0000","2024-07-01 16:30:15","800-676-0955"
FINX,"","2024-07-01 16:31:45","800-944-5068"
FINX,"","2024-07-01 15:34:53","800-509-4913"
FINX,"","2024-07-01 15:36:15","800-298-0616"
FINX,"","2024-07-01 15:39:32","800-870-4964"
FINX,"","2024-07-01 15:40:30","800-870-4964"
FINX,"45.0000","2024-07-01 15:41:03","800-870-4964"
FINX,"65.0000","2024-07-01 15:34:25","800-298-0616"
FINX,"","2024-07-01 15:44:02","800-481-5648"
FINX,"58.0000","2024-07-01 12:58:49","800-596-7081"
FINX,"58.0000","2024-07-01 15:14:47","800-481-5648"
FINX,"","2024-07-01 16:06:06","800-966-5176"
FINX,"65.0000","2024-07-01 15:28:01","833-299-9311"
FINX,"63.0000","2024-07-01 14:37:32","800-859-0684"
FINX,"63.0000","2024-07-01 15:14:52","800-881-8953"
FINX,"63.0000","2024-07-01 15:11:58","800-481-5648"
FINX,"65.0000","2024-07-01 15:16:05","800-481-5648"
FINX,"65.0000","2024-07-01 15:12:54","800-481-5648"
FINX,"52.0000","2024-07-01 15:40:25","800-870-4964"
FINX,"","2024-07-01 15:55:48","800-966-5176"
FINX,"","2024-07-01 15:56:28","800-966-5176"
FINX,"","2024-07-01 15:56:49","800-966-5176"
FINX,"","2024-07-01 15:56:42","800-966-5176"
FINX,"","2024-07-01 15:57:19","800-966-5176"
FINX,"45.0000","2024-07-01 15:58:05","800-781-1624"
FINX,"50.0000","2024-07-01 15:26:12","800-481-5648"
FINX,"","2024-07-01 15:18:22","800-881-8953"
FINX,"65.0000","2024-07-01 15:12:11","800-481-5648"
FINX,"65.0000","2024-07-01 15:16:19","800-481-5648"
FINX,"45.0000","2024-07-01 15:21:28","800-731-8054"
FINX,"","2024-07-01 15:58:34","800-975-3192"
FINX,"63.0000","2024-07-01 15:36:15","800-298-0616"
FINX,"60.0000","2024-07-01 15:49:40","800-871-3899"
FINX,"","2024-07-01 15:40:21","800-870-4964"
FINX,"58.0000","2024-07-01 15:40:28","800-870-4964"
FINX,"","2024-07-01 15:35:09","800-298-0616"
FINX,"","2024-07-01 15:35:20","800-298-0616"
FINX,"","2024-07-01 15:36:23","800-298-0616"
FINX,"","2024-07-01 15:36:43","800-509-4913"
FINX,"","2024-07-01 14:50:10","800-619-7137"
FINX,"58.0000","2024-07-01 14:28:45","800-454-7903"
FINX,"65.0000","2024-07-01 15:28:24","833-299-9311"
FINX,"58.0000","2024-07-01 15:11:15","800-481-5648"
FINX,"","2024-07-01 15:27:52","833-299-9311"
FINX,"63.0000","2024-07-01 15:12:07","800-481-5648"
FINX,"63.0000","2024-07-01 15:10:27","800-481-5648"
FINX,"45.0000","2024-07-01 15:20:36","800-229-6410"
FINX,"50.0000","2024-07-01 15:20:48","800-589-1598"
FINX,"58.0000","2024-07-01 14:57:23","800-894-3550"
FINX,"65.0000","2024-07-01 15:12:28","800-481-5648"
FINX,"","2024-07-01 15:20:10","800-760-2832"
FINX,"60.0000","2024-07-01 15:11:41","800-481-5648"
FINX,"50.0000","2024-07-01 15:51:54","800-871-3899"
FINX,"65.0000","2024-07-01 15:55:45","800-966-5176"
FINX,"52.0000","2024-07-01 15:35:55","800-298-0616"
FINX,"65.0000","2024-07-01 15:46:49","800-886-9605"
FINX,"63.0000","2024-07-01 15:47:36","800-589-1598"
FINX,"60.0000","2024-07-01 15:54:53","800-966-5176"
FINX,"45.0000","2024-07-01 15:55:55","800-966-5176"
FINX,"","2024-07-01 15:58:05","800-229-6410"
FINX,"58.0000","2024-07-01 15:55:25","800-966-5176"
FINX,"","2024-07-01 15:46:15","800-670-2962"
FINX,"45.0000","2024-07-01 15:46:04","800-298-0616"
FINX,"50.0000","2024-07-01 15:42:18","800-870-4964"
FINX,"58.0000","2024-07-01 14:56:18","800-894-3550"
FINX,"45.0000","2024-07-01 14:36:26","800-881-8953"
FINX,"","2024-07-01 14:57:18","800-894-3550"
FINX,"45.0000","2024-07-01 14:56:43","800-894-3550"
FINX,"","2024-07-01 15:00:35","800-509-4913"
FINX,"63.0000","2024-07-01 14:43:46","800-509-4913"
FINX,"35.0000","2024-07-01 14:57:45","800-894-3550"
FINX,"52.0000","2024-07-01 14:40:09","800-619-7137"
FINX,"65.0000","2024-07-01 14:56:54","800-894-3550"
FINX,"","2024-07-01 15:10:19","800-481-5648"
FINX,"","2024-07-01 15:11:26","800-481-5648"
FINX,"","2024-07-01 15:11:18","800-481-5648"
FINX,"","2024-07-01 15:11:37","800-481-5648"
FINX,"52.0000","2024-07-01 14:56:24","800-894-3550"
FINX,"","2024-07-01 15:15:32","800-481-5648"
FINX,"","2024-07-01 15:14:25","800-941-2319"
